District,Result,Male,Female,Median age (years),White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Two or more races,Born in United States,Foreign born,Employed,Unemployed,Public transportation (excluding taxicab),"Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate and rental and leasing","Educational services, and health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,Median (dollars),With private health insurance,With public coverage,Less than 9th grade,"9th to 12th grade, no diploma",High school graduate (includes equivalency),"Some college, no degree",Associate's degree,Bachelor's degree,Graduate or professional degree
Florida27,0.0,0.4912823557318329,0.5087176442681671,42.2,0.31030361016618985,0.05284123511334859,0.0027603333602784982,0.01950123174741161,0.0003498454186814803,0.540896796926661,0.42380327025956144,0.5404581649812686,0.5306094863765688,0.015324289475881206,0.021576451162772205,0.0033063042409480813,0.046324039018365556,0.020937718239270414,0.014625923810558706,0.045854928116042665,0.03529330695357525,0.012219411385083069,0.05529015304411895,0.10778949377102882,0.05059506850476863,0.035498708619846574,0.01639237814049209,580500,0.6434796897507219,0.29280338819987306,0.04841516049821168,0.05209118773844815,0.1688785996642014,0.08866593605514836,0.05989247554063706,0.18762050783242934,0.14045630974041204
Florida28,0.0,0.49673552117556347,0.5032644788244365,41.4,0.3208385153136803,0.0923249976031231,0.004200948758147693,0.015958473938858707,0.00027412169652972734,0.4846701154687008,0.4655126548348721,0.49843831654169146,0.49705420452719407,0.013911338510587444,0.007287856138773096,0.008083214164664768,0.04342870877878109,0.0201486198715274,0.016151574444295904,0.0523585943903628,0.052700233746136305,0.005917247656124459,0.03648654305533612,0.11029279708107656,0.04648455803615436,0.024435991233507124,0.021116823105083133,454100,0.5617347717295459,0.35061380304018513,0.04900566743231692,0.06233905477977765,0.21195008554487427,0.10094565233536831,0.07103802999674565,0.13983852476615258,0.07260984110394074
Georgia1,0.0,0.48697155163360156,0.5130284483663985,37.1,0.5892783708650667,0.27967668342382535,0.004223664414804842,0.020259164453397344,0.0016259463070773584,0.0760702459417772,0.9231781493061575,0.05742310918893749,0.4424294801147399,0.021316978548896696,0.0030975226145722747,0.004914533429329541,0.026937564927136094,0.04422067824104243,0.00992017046497003,0.05605655509427325,0.037362601210412634,0.007117469243042911,0.01934433240669156,0.0957169917083065,0.04563025348313128,0.01915326789901165,0.027338673860477357,238400,0.6324311123876863,0.3531985590446268,0.022544346578363652,0.04649320708735444,0.1974455561052702,0.14641867927608063,0.06544275720003188,0.11190306576288515,0.07764431380637193
Georgia2,0.0,0.4858180122833298,0.5141819877166702,37.7,0.4031326861870155,0.4893053971685031,0.0040701609389052025,0.012705842462387765,0.0007099271927280145,0.05720476763791594,0.950958070587425,0.0355665576610548,0.40418565655682664,0.028436822440056846,0.004312542797616446,0.008423762958489126,0.021783903990294128,0.04825385724900564,0.007055563723250248,0.050395559246470566,0.028846090168700423,0.005201276279557673,0.02536400324765201,0.08818593734892524,0.036725487313362656,0.019530944746207653,0.02814543441319087,151000,0.514091922326548,0.42748477828682385,0.027337494884153393,0.06423781501363564,0.22693167083219096,0.13888348055051145,0.06848678224175404,0.08196612746636786,0.06253187056543846
Georgia3,0.0,0.48870672119809505,0.5112932788019049,39.1,0.6609099581843633,0.22628335029479832,0.006241139810447668,0.022246479169240607,0.0002967725664967973,0.06592681563036148,0.9335203977007132,0.05358336952769856,0.4607107511912298,0.018511984898989062,0.0005795344109701406,0.003019947447055392,0.031889677027383316,0.06677510116378152,0.011646731107496628,0.050632201988758306,0.0418245526440143,0.006997718799714181,0.023977440190138234,0.09023287093704982,0.04007448609308469,0.02008245946761804,0.026229345329907925,293300,0.6833131026998661,0.3466685687283232,0.02279162362615318,0.0446865610428053,0.2108282502009265,0.13534102734256087,0.06419458090746173,0.11697551817381702,0.079769408989534
Georgia4,0.0,0.47463574760524446,0.5253642523947555,36.6,0.27476116432790076,0.5479226255606959,0.005158722541096373,0.054826304237933436,4.2232161710786477e-05,0.07281848488920456,0.8215755155843075,0.16025953583014993,0.5045156418968639,0.027412512237728677,0.012324112644693144,0.0011441076536194883,0.02314322461751099,0.04072076222653075,0.010874141759289475,0.04994017110424305,0.043822906468559436,0.018312121270292234,0.03726412377862669,0.1044362966233467,0.04614567536265269,0.01999756845129544,0.03067974583917225,322000,0.6507157071647502,0.3165774032339598,0.028446560318404902,0.03625823047242432,0.15756051676808785,0.12275865599344761,0.05550841763768644,0.1551712002252382,0.12234017366376801
Georgia5,0.0,0.48605040202903244,0.5139495979709676,34.8,0.36287249710768116,0.48021311684705,0.002320436026118396,0.04808685775055905,0.0002763990728785384,0.0685509186320615,0.8892863770794095,0.09373087417129636,0.5496866819081012,0.026618546904264573,0.025478729775155935,0.001191148385500368,0.0186648345356693,0.029423339400951078,0.013596202013501436,0.05060603787193773,0.04072279673743799,0.02072334953558375,0.0487080975715051,0.11525314864610521,0.05007429870316187,0.022572590951747303,0.020390354462068175,396600,0.6942591912563127,0.27494468728077276,0.017396031172550678,0.0314107803535539,0.12173668118419892,0.10289547771631188,0.039149954394152975,0.21588347015087442,0.1681427693344442
Georgia6,0.0,0.4957705001397816,0.5042294998602184,40.2,0.6635071389808468,0.08065334293040395,0.002521128524425093,0.1202766789919028,0.0006109910071737682,0.10225054679267671,0.8103726792145414,0.1741273770775908,0.5293623556170061,0.014878832766827868,0.004922082834188679,0.0018152631372553981,0.029063185072085555,0.0406264745059891,0.013053449695706239,0.05407080664727856,0.02648007195272979,0.024490239956281884,0.049389072242412894,0.09443036789754579,0.03992566908575253,0.025721076912762375,0.011182526922186563,508300,0.8225836444158837,0.20566994594690324,0.013827624636473001,0.016427182648361394,0.09481239540099605,0.10619099604184086,0.04669843482572841,0.2465165290144829,0.1619455066861138
Georgia7,0.0,0.4880373282765302,0.5119626717234698,36.2,0.3189753790025868,0.30952092630190353,0.003560717708773485,0.13359003823520318,0.0008553967288804609,0.10362281126650245,0.6932256186167307,0.28236980964846287,0.5213887829662686,0.02058233966464326,0.004219012480547454,0.0009133678927353113,0.04905391060588884,0.04449737712689759,0.014541744390967835,0.06265394564623677,0.0350042769836444,0.011087951273304407,0.03403809091939689,0.09451618554894828,0.044095443724170624,0.031233574836907793,0.01657717636631592,389200,0.6676976945512259,0.27100746153291216,0.037462254331090065,0.033395255124650886,0.1465755789386897,0.10352103966773506,0.06322721604435695,0.16584777030021333,0.10001571662664509
Georgia8,0.0,0.49057197221760107,0.5094280277823989,37.2,0.5919681105473299,0.2887947616869073,0.0023836508068541006,0.015779664365330227,0.00039770836799201466,0.07438186241889869,0.9445352790717019,0.04603149434370321,0.4332720741141241,0.017314610713691565,0.001677913408750624,0.01382621444019298,0.025665186740974878,0.04447705248710697,0.0075317646814174015,0.052869218931958076,0.030307717101979704,0.004782898020296124,0.023398508983530193,0.10189392363999335,0.032417131092996175,0.02139047163533522,0.0360978830477458,164800,0.5939670499916819,0.36977520379304607,0.025900432540342706,0.06140825153884545,0.21884617784062552,0.13334667692563634,0.06462631009815338,0.08195521751788389,0.07066731824987522
Georgia9,0.0,0.4950514744856014,0.5049485255143986,40.4,0.6533967369066459,0.09692966055922556,0.005464088724714426,0.0688261148188856,0.00044317032974642347,0.11433416805472146,0.8332621994593825,0.1538657168720736,0.47199906329907576,0.017831310739200554,0.0006823815872800044,0.005207251374520476,0.04666382131170863,0.06495089244684159,0.01189887155236775,0.05973734603922813,0.02533373117942481,0.007647206201363,0.026352267533870426,0.09325965626601299,0.03887057034258829,0.022538736486137707,0.014780737702338101,342400,0.6487459664575457,0.33588156272937525,0.04230262238488588,0.048219953492295506,0.182058652082334,0.13127913813442918,0.058568987897169376,0.13639700003902921,0.08067336709989084
Georgia10,0.0,0.4891431957621582,0.5108568042378419,37.7,0.6229964655724942,0.2440527771475893,0.003543105510905153,0.023107048151770872,0.0013674056607866983,0.07882851890007525,0.9230732039318802,0.062967605006961,0.48174829570178407,0.020673487578675414,0.0021459466897749547,0.004658849023786412,0.03359751660288333,0.05534583709896769,0.014264160954679738,0.059922864931809476,0.03702904776250036,0.00660396188124274,0.026218732837695272,0.11385914605950384,0.03858612982047687,0.02008338323186266,0.0251711736506012,305200,0.6881459690046452,0.31331689471224355,0.02362029016769625,0.04216270763676846,0.2056600428693452,0.1357661500774202,0.05842404947950565,0.12146355795729678,0.07517259932286766
Georgia11,0.0,0.48583479735484575,0.5141652026451542,37.6,0.6347429466367337,0.16861078553758616,0.009436264851025748,0.036337819044398624,0.0007716304411387078,0.09733094682995909,0.861120504013241,0.12421597516544926,0.5523310358153477,0.0178822494489262,0.0024992181998001644,0.0012419817808772943,0.04538254818558793,0.05193695766583698,0.015070311169191733,0.06512204981656297,0.03280891277652209,0.01644958469247921,0.0409281938762798,0.10603626027463434,0.04669953193685597,0.025622707037218775,0.01891829361618822,385600,0.7171179920828429,0.25591180785257917,0.025170152775200027,0.030750807860206498,0.15003699249726052,0.1355641546515205,0.05273655494339258,0.1941305237679973,0.10101494191796564
Georgia12,0.0,0.4941018199838875,0.5058981800161125,37.1,0.5272815960956423,0.36328845103531127,0.003907471287480654,0.018189460465393843,0.0005344881043964241,0.06792409749997082,0.9377165682231254,0.04103363772344392,0.4359022924609934,0.023364395048979608,0.003121306745577176,0.007411481894215464,0.033840102434904665,0.04309894127247088,0.005987045149974508,0.04836987614665212,0.03435772562338567,0.007834402093325256,0.020826873854320856,0.10219101203765805,0.04321959028632735,0.022334337876914655,0.023207421600843766,181400,0.6104541721856023,0.3759721651049322,0.0239105588643944,0.06052818322044651,0.21513794852568202,0.13058893583677875,0.06944323723358298,0.09611445310320939,0.0656564149599588
Georgia13,0.0,0.46935602832443307,0.5306439716755669,36.4,0.15822771614060052,0.6555211534101126,0.0055955610807486116,0.03765731814426487,0.0012027719789312922,0.08470485826055456,0.8504692504762873,0.13348683987625654,0.5083516420508891,0.025733847280536466,0.005712841122031186,0.001131100842591941,0.03307818408796524,0.0407652392382531,0.012731400037008369,0.05504082648548203,0.06671409992780762,0.010639905967469122,0.03255563634847288,0.09903778241685497,0.037502247867457913,0.029538933064371106,0.03041983648556022,277000,0.6029523295725533,0.345961787556327,0.028914742622433848,0.03676859605365692,0.19017740560911345,0.13351941766550168,0.05648206788168789,0.1271120180767637,0.0845302413102005
Georgia14,0.0,0.4994591445630234,0.5005408554369766,39.1,0.691901026662954,0.13768139187831457,0.012323548319626957,0.008789702831054213,0.001692498983089125,0.09990363406093253,0.9103065360743519,0.07729292550823089,0.4672375054695049,0.014753869073206034,0.0006492831580311579,0.004284498942027739,0.040193963719699584,0.08845777285611449,0.01076578200767078,0.05388408627510358,0.03644711229390713,0.007675912749688511,0.023584633289748382,0.08925333719994713,0.028143730247228035,0.026134288694902356,0.015897172025391336,238900,0.6225663109296427,0.3488703627901725,0.03545394003241283,0.05959418519454756,0.2231686301280217,0.14080077400711646,0.056845638703435425,0.09605797867630925,0.06448562274082181
Hawaii1,0.0,0.5025371375070011,0.4974628624929988,40.9,0.1611172879240057,0.020807035436329134,0.0025343509748682667,0.48148767377511015,0.07787660678409113,0.23838225090492632,0.7451409845932638,0.21994655431369106,0.4900451139552316,0.01754818610690809,0.025746163641886036,0.0021776748618576695,0.03021297465091719,0.018593135656743826,0.010296236231048098,0.049139100897542,0.030136345017262568,0.010992869264271921,0.032612178817340035,0.10711568845456142,0.07527259250590049,0.018999969348146538,0.04680956003444154,851800,0.7482521477196414,0.35733234132789404,0.027112957653071177,0.027929411568009495,0.17740038844257933,0.13218890458635324,0.0801127988207396,0.17536064692129996,0.10408254822790489
Hawaii2,0.0,0.5046923142937029,0.49530768570629713,40.7,0.2816468223758336,0.015330995019779697,0.0031572769628130633,0.2230870168231233,0.1211821310027711,0.33458830824767666,0.8517588565702089,0.1229400186585241,0.44681905384119214,0.017717292908376682,0.008519526394613943,0.009390165241439642,0.03843268397609273,0.013340567894604255,0.005432841770732693,0.04789344155646418,0.02791857796577794,0.005780266811357892,0.027021640012291372,0.09679732247410922,0.06994731873686774,0.019720177505128327,0.03717032685637089,791000,0.6935766508226083,0.39953049173792804,0.017873703384833444,0.02813035498257338,0.20289483956160773,0.14625348463163257,0.07813326172594116,0.1387776175224027,0.08564650124989964
Iowa1,0.0,0.5011534964343058,0.4988465035656942,39.0,0.85515165785367,0.03974490319898001,0.0023909062899997746,0.02203290909045366,0.0006212098060973747,0.05935559502130399,0.9465120822802408,0.04726329526753352,0.50858046044672,0.014942851202717293,0.006505168816269685,0.016028715924262502,0.03601764436239577,0.07940839785482226,0.011491128973676235,0.056070447195914044,0.022948442090972167,0.007236593265384336,0.03118949153476395,0.1410947820881166,0.031093053722123835,0.020479884575210223,0.0175266331179973,195100,0.7262180596712097,0.35807109345450266,0.014190135288474303,0.02728689122065222,0.1955796413515321,0.1319720155001866,0.07918045393403654,0.14255387366897032,0.0840612092049266
Iowa2,0.0,0.5004745273946618,0.49952547260533814,40.2,0.8756725622336692,0.03822686820742078,0.0039046105409360227,0.015196219913513758,0.006949652202298653,0.04738467976017776,0.9540143253077497,0.04064424813560518,0.5206479284011892,0.01591210719151623,0.0018262687778619422,0.021035490615952942,0.02998030049620567,0.08699542865641317,0.013517413832000917,0.05899011999934461,0.027377646923890345,0.007087031979239269,0.0326888247223101,0.1292605060869324,0.04163741569734101,0.021784147382032992,0.014277413882415515,183000,0.7201372285331495,0.38311312657466845,0.012167562996189917,0.02546063187135203,0.21803935111372147,0.1343460785635873,0.08848139890423873,0.1391430274721743,0.06460630610987106
Iowa3,0.0,0.4993649194786689,0.5006350805213311,37.6,0.8067561757588414,0.053350448978589066,0.0029432358396698074,0.036317515692753696,0.0013708894812485414,0.07207733978650485,0.9043399216283612,0.09019003279816232,0.528357512253246,0.016164457601926124,0.0022651614726006365,0.01533529057697741,0.037383763067058116,0.052958590784576265,0.014106894984460796,0.06252287886791062,0.03002444507229108,0.007222966083997691,0.06713550431781051,0.11257999926296264,0.029942142567592468,0.023452528652327196,0.020540002702470302,229700,0.7271192894959893,0.3430614074956699,0.021121033817730662,0.02517842445981304,0.17865785497561634,0.12849632095520042,0.06891422113577457,0.17122729003648335,0.08338840640239782
Iowa4,0.0,0.5083314036023882,0.49166859639761185,39.0,0.8410388328987244,0.0200759139373559,0.005430514583731865,0.02068377918508301,0.0019343455191647453,0.0776494366863667,0.9347495041430485,0.059554433514895845,0.5151399977850045,0.015940416620520925,0.004992549560524752,0.026973863052867916,0.03884296688581698,0.08079322010007753,0.011309062352123879,0.05873765391701821,0.029556346465571922,0.0078443562920975,0.0282260906335894,0.12746418251563083,0.03553180028794942,0.01901120586369723,0.017724998238071745,177200,0.7169172799855018,0.3663678100742023,0.01907413187277871,0.03171722561743,0.20545090261067425,0.13588368253073307,0.08655346697139635,0.12601436726639348,0.06016229876262296
Idaho1,0.0,0.5064521041677242,0.49354789583227576,39.6,0.8240164475354079,0.00594040306614549,0.014263668206507945,0.011141682318899436,0.0016538910604599218,0.09995025128179096,0.9379978679120767,0.05316615056601858,0.4625889639067973,0.013814914462663079,0.0014142849890857404,0.014403776841464034,0.049223818467942534,0.04130869587288695,0.010638103457028276,0.05620386821666074,0.024307832884918015,0.006027717143002183,0.02788161835626174,0.10355043403218438,0.03656327732372202,0.021075181481293465,0.023939286258185696,463000,0.6719874105284532,0.373248388243058,0.022754454540839637,0.02995786588151683,0.1850987359764455,0.1670734555053556,0.07011218843596122,0.13966394233209808,0.0651637138941063
Idaho2,0.0,0.501104201626064,0.498895798373936,35.5,0.813796074345733,0.007167091332724721,0.011352261805314632,0.015777453324291493,0.001715783637272648,0.09614048253663465,0.9238452000507293,0.0666734445535661,0.4879177178505434,0.015304748119398416,0.004722859541570283,0.02278732563099856,0.04336415175618893,0.04629890690851844,0.009115559128503495,0.05834293242831074,0.020904889826147202,0.007560138897768852,0.026984025498829767,0.11258454453124099,0.04071029459701095,0.021774835103444877,0.02435322713013438,393400,0.675204358530652,0.3608606379109574,0.02300952852110351,0.02977937978142363,0.15804914247502574,0.14787287898432316,0.05966147599317879,0.14343301368958467,0.07816510722861637
Illinois1,0.0,0.4756639901173564,0.5243360098826436,40.2,0.3907309038501132,0.4821371216800494,0.00475053187838858,0.022675176720883948,0.00014686706471758973,0.06516093610596391,0.9181319058403679,0.069952645666049,0.4531878388580056,0.04183103424610528,0.04381579850387757,0.0016635783405394276,0.028132592135062796,0.03406080570997186,0.008289067325509573,0.04639901173563928,0.0512236634410816,0.005468396129297921,0.03165191133072541,0.12582938713883743,0.02847299430375403,0.017353647656303615,0.022093198819573126,262300,0.6443607164916615,0.4040573742364971,0.02009196348912223,0.04054491798778395,0.18293047834740236,0.1669315764189143,0.059129778326813535,0.1233395099855878,0.09622263399903919
Illinois2,0.0,0.4773654949514853,0.5226345050485147,39.5,0.36469310038601055,0.45798423391063875,0.004177562126355861,0.012321961004858998,0.0005842839921237971,0.07651657272967355,0.9165158064555855,0.07510033401340159,0.4464572822721121,0.04206023735339877,0.020733187467587292,0.005866101813196061,0.023301574009077612,0.04308239225296897,0.009707050679452498,0.05465176263565446,0.04446715899776823,0.007650425761040162,0.027592708902052385,0.11324436343832657,0.03357785686821044,0.022105639093114617,0.020329525224785136,163500,0.5664434893385276,0.4669400623145035,0.0323655017932182,0.03912376558033631,0.21107156589478235,0.171585188469217,0.05902773501694697,0.09473610751920132,0.06918907676287511
Illinois3,0.0,0.5076199159395827,0.4923800840604174,37.2,0.45588521716548724,0.05134234155401686,0.01792987814344467,0.08027515814254141,0.0002879168089784881,0.18978939732237368,0.6954602293737245,0.2671825646613167,0.5329565951296896,0.025659879921754374,0.052393802449551045,0.0015468471698059949,0.02717426588270495,0.06357880593560261,0.01482065887785835,0.05390677705359487,0.0388123149358256,0.009852682566072673,0.03759149121148054,0.10445311331220061,0.054397929257146406,0.028210201852264805,0.01604148260220341,335000,0.6122804987170766,0.3316985115830061,0.06649466930496317,0.04195822948098761,0.1659671040932173,0.10568240517798622,0.050773564720593675,0.17193149838117364,0.09196825011502559
Illinois4,0.0,0.5022160271765894,0.4977839728234106,37.2,0.30432744340297196,0.05042887707378689,0.02293928948020043,0.04458485311342776,0.0005007971020541028,0.2299549004387539,0.6607600430685507,0.3183372423329355,0.47905694341270966,0.031493182203896755,0.038233076535708226,0.001736096620454223,0.028261649792586534,0.06449014681701709,0.015037824092235698,0.049421718457433636,0.04228535975316267,0.006159804355265464,0.02987115603446597,0.08708166053190217,0.05042609486766437,0.026490775595600775,0.011927317647255214,272400,0.5635942764455647,0.3722438770598759,0.10404059795173985,0.05822600973215702,0.18889092917337874,0.10645972617527343,0.04379192436850877,0.10231423905271446,0.06149649302918256
Illinois5,0.0,0.4896215845931942,0.5103784154068057,37.5,0.715714248675321,0.03029397436474764,0.005109037838811494,0.10902555747053502,0.0,0.0940928114582182,0.7918708439601048,0.19569361602251034,0.581678422639151,0.015273894372280194,0.09081642260912995,0.000974319716055397,0.020299692011260626,0.04869551690117205,0.013168326694586249,0.0505691036940909,0.031618994594845386,0.014060770804250436,0.07572947753810969,0.11807144738332385,0.04003034855810234,0.023331818634615097,0.01418358421383725,438700,0.7995767031149574,0.23543467077136374,0.021469148589215073,0.015445833145701734,0.09269546777580821,0.08958965310670165,0.03815676176518349,0.27440063644638035,0.20217270567493473
Illinois6,0.0,0.4905613320266807,0.5094386679733194,41.1,0.7139569211250768,0.05296009694170079,0.005608847285645932,0.05566150647294592,0.00015587661620330648,0.11081471963218541,0.8372078838326129,0.15129655458460237,0.5123217076486623,0.021108404731600798,0.02248418530069955,0.0012551456226457549,0.029767011899485336,0.04466881640852144,0.016266741487442445,0.05345348031820517,0.04004538042704771,0.0086952042864714,0.04381217274382153,0.11684917785250819,0.03995998715034503,0.024735585818209914,0.018697061251377475,322800,0.749236543442813,0.32277845324311466,0.022425901000727878,0.022531626009978815,0.15836386481837664,0.14078233795948022,0.05901353144573528,0.18728914299036412,0.12474060097890514
Illinois7,0.0,0.47291864591253063,0.5270813540874694,34.2,0.3190058991958277,0.41689407405552914,0.007573950774590634,0.08575641341543278,0.0009856150277303053,0.09483382240745694,0.836174443318571,0.14964877582133487,0.5148046492567698,0.037038305901699396,0.08201687404551486,0.00041770048635094483,0.013636537328851507,0.03418292118901013,0.010250132754965299,0.04049322916735295,0.03808848661974893,0.013604913317266579,0.06060082986677068,0.12328489149669858,0.040183577387250514,0.02133566648263249,0.015975396518986926,334900,0.6108085600928692,0.3929981803016667,0.030207519399354607,0.047229143634942954,0.14042247044143166,0.10595493314815718,0.03777488183819838,0.18002890961725723,0.15771553410979067
Illinois8,0.0,0.5018104272608336,0.4981895727391664,40.0,0.5576356020020725,0.04582548148029602,0.0098303199555095,0.13261929815436443,0.0030047091113502788,0.13856070032527676,0.7083258315629155,0.2758437657953944,0.5537320140886582,0.022457299922781778,0.010091714978068158,0.001735076144636801,0.035177635255253574,0.08358239211120491,0.016195822214042515,0.05974343278347023,0.04656165521729795,0.009590263302139305,0.03784759869995986,0.10518215632222538,0.04687106157053064,0.025767414443141914,0.012405594386941984,304000,0.7096741497660114,0.2958551551499487,0.03832504471055169,0.026212852899951056,0.16381866120404415,0.12903045118648002,0.05823374316338656,0.18550644618796702,0.09479970606396443
Illinois9,0.0,0.5017900651044694,0.4982099348955305,41.6,0.6154704854722228,0.07490912871642004,0.004052099991928633,0.14873751503121158,0.0006361331857686746,0.1006732067542296,0.7198825137247444,0.26440978468601695,0.531134273351218,0.027248388804603143,0.05639286491130388,0.0016512102262855705,0.02093083385432413,0.04532551550728543,0.008057687019736545,0.05500158007275175,0.030320980493283665,0.013657027082857374,0.04591787178564637,0.14317921581878548,0.041251527061652936,0.030653411383911165,0.01149417425124388,370500,0.7163967774724035,0.3053794979062326,0.03416103608995607,0.024290711497867927,0.11517567536139889,0.09678800622179297,0.045626481745713626,0.23215851618172342,0.17602968074322245
Illinois10,0.0,0.5038950775252146,0.4961049224747855,40.2,0.6163550246231264,0.06511822326401583,0.011402980581062773,0.08225360744930217,0.0010228274660759983,0.13784246575342465,0.782100116126535,0.20271741467925422,0.5134204103137567,0.015666329756349327,0.014402916066321155,0.0010886862648115095,0.026749424743553903,0.08252510698694651,0.01674023139287327,0.05626491903399927,0.02609083675619879,0.008388260467516827,0.04004618180254188,0.11299488183049827,0.03823842498010795,0.020931001483839057,0.013252403174125288,324000,0.7337490053977334,0.28923705941807704,0.033765402894561404,0.02997247371024279,0.13619599578503688,0.11003123588740027,0.044813552396722654,0.17517768435087416,0.14647668867336186
Illinois11,0.0,0.49549283826552254,0.5045071617344775,40.1,0.6527064504551535,0.05731475741459754,0.004612222258474991,0.0939188880550752,0.0014786779340272113,0.11785441613103201,0.8226682762896016,0.16558321641815393,0.5275395608339587,0.023301249632940717,0.01247936311135763,0.002909067180005873,0.032623576625664785,0.07012822604326406,0.013788378087376423,0.056489934418741235,0.0329537668439427,0.010024470618943522,0.04039414010245033,0.11411008515775392,0.042636301347515414,0.02604065385493817,0.015723840908349374,325000,0.7600535090867565,0.29091585369832623,0.028432901562856862,0.02764070605892525,0.13795425625632157,0.1283748246272309,0.05360435903292114,0.18786779340272114,0.11558354269307318
Illinois12,0.0,0.5037211359721393,0.49627886402786076,41.9,0.8719258365372922,0.048509073317537385,0.0010169813161422063,0.009005830603787554,1.2027374303915713e-05,0.06103224271775895,0.9716047056433776,0.02142209001019654,0.4550957980363307,0.017542593609722396,0.0012789108009830373,0.020850121543299217,0.030957125083356386,0.05006461372751048,0.010179167785880664,0.05304606617995892,0.03065644072575849,0.00670993848666231,0.02270500993594755,0.11990623993542636,0.03369803004972651,0.018730630915964736,0.02599382862060717,145300,0.6595544793282845,0.4153292894628174,0.01781254134409917,0.03718062309817144,0.21332820165363034,0.15994002349347114,0.09706358338244511,0.10604135011285686,0.06831414967131859
Illinois13,0.0,0.492156390993704,0.507843609006296,37.3,0.6852581240758112,0.1748193523447025,0.0037264914751607785,0.04150097724096356,0.0003892744087219094,0.08115290104049805,0.9310240890573341,0.058111370327017534,0.4681808720287414,0.02794125200381705,0.011393034691378383,0.006459522219729184,0.01880141328236722,0.04456921650415361,0.008696498422627656,0.05555946031428502,0.025886748180006976,0.006470335397749237,0.029506459522219728,0.13018255347792354,0.04324865713845463,0.020395005393072537,0.027439790873137093,143400,0.6716848823661397,0.4091774145150695,0.012887956552650716,0.03556724580245946,0.19785277317466796,0.13761661336671002,0.06459251890278683,0.12419475614931917,0.09362319859212422
Illinois14,0.0,0.5062302372064003,0.49376976279359974,36.6,0.6283206780951576,0.09546288560581224,0.006970515762645544,0.04898264575556002,7.66717076111211e-05,0.13450464789179242,0.8590615382988399,0.13179469960553727,0.508952082826595,0.019978267536670227,0.00663342463435527,0.0053736291627449525,0.034795735995516025,0.06093153480895525,0.014508137776414725,0.0666343235440307,0.049319736883850294,0.0068330354593428445,0.033517433559999574,0.10230253069512156,0.038298839877748285,0.021943971488700177,0.018106420330164238,263700,0.73405757252086,0.3088825495193477,0.037003352404319,0.030352742732050887,0.17713147347158917,0.1413350394991487,0.058591725800822766,0.13108879112511765,0.07825273109910215
Illinois15,0.0,0.4969718971154993,0.5030281028845007,42.1,0.9083250391489965,0.03389117583626142,0.002123221885394243,0.008246406262767797,3.21497320185879e-05,0.04046847517839752,0.9792098399613132,0.016031999699935833,0.46819788695886305,0.01557788473517328,0.002056243277022185,0.020039999624919792,0.029120959348003433,0.05597000430002666,0.015090280466224697,0.05135249903885697,0.02763135509780886,0.005328818082080945,0.02795285241799474,0.11677318498018104,0.03223948335380646,0.024561055690033716,0.02483968670086148,146200,0.6915326982868212,0.39394942043410175,0.013738652149276564,0.03432787636284723,0.2520458615927245,0.149217622875606,0.07411049059151488,0.11273169575101104,0.06766312974962056
Illinois16,0.0,0.500407903670328,0.49959209632967205,41.7,0.8594463244390653,0.02607497376803699,0.001708096619498332,0.021125116400142765,0.00013820420409138114,0.07505964249390157,0.9555814371627079,0.037225235282594055,0.4825688270354259,0.018099383582413985,0.0014021688667523622,0.012548405016141715,0.02928855696025891,0.07964587520831265,0.011598418836562123,0.05079205768616643,0.02869817006899476,0.007505964249390157,0.03333673253058607,0.11419021728921175,0.03434575739929207,0.02067830086652694,0.019972520173788432,192800,0.7509882271486729,0.35254819032999946,0.012696001738957753,0.03076989134197624,0.2063361931316536,0.14911696906104333,0.07462624484417811,0.142840082976194,0.08201949886887239
Illinois17,0.0,0.4980652937949902,0.5019347062050098,38.7,0.700451679747547,0.12108944884235903,0.004916334283644046,0.022607011532392956,0.00040224553229814927,0.1051296463083476,0.9339166119278667,0.05588233302408733,0.4736109324105613,0.02384760718082765,0.003789505048384585,0.008678752090796433,0.024700855279641908,0.07453189861245607,0.00987736251532122,0.05913144760988955,0.029825761320773882,0.006555112378192062,0.026388390408407878,0.1178267906359407,0.037756905553561634,0.021439551435285194,0.01842067839995666,127100,0.6423427754941728,0.4181633496082508,0.02018134908004957,0.044482667551516544,0.21517020945209284,0.1584833853634092,0.06899391214253306,0.10638107685327519,0.059582450176405656
Indiana1,0.0,0.4946528169330993,0.5053471830669006,39.9,0.6344393002072696,0.18170098658174705,0.00493952653605775,0.013477813160952857,0.0,0.10103528876112121,0.9292954159817243,0.06124245239815866,0.46715982518417337,0.023392602357525365,0.0047356982706362885,0.0032400752841021895,0.03429079675674817,0.08229102970333722,0.009471396541272577,0.05096765483668591,0.03545288258168352,0.0040950951507402675,0.025121171933112564,0.10351961119096591,0.040050930595152065,0.022898914415952605,0.013706789069510733,231000,0.6652967818958146,0.3911464413437842,0.021510499802789535,0.037601020729599303,0.23378043195709547,0.1442627637524519,0.06388957272830752,0.12851901558889162,0.060957886962667664
